ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0036293,response to decreased oxygen levels,104/4355,321/17400,0.32398753894080995,1.2944622680987583,3.0766998607115115,0.0016451659125380786,0.019096888369367904,0.015241381052070953,INHBA/CCNB1/VEGFD/CAV1/CCNA2/E2F1/SLC2A4/PPARG/ANGPT4/HIF3A/CAT/LEP/FZD4/DDR2/ADAM8/CA3/MIR145/CA9/EPAS1/MGARP/MYOCD/BMP2/EGR1/TGFBR3/MPL/CXCL12/POSTN/AQP1/TRPC6/ABCC9/ADIPOQ/RAD21/CAV3/PENK/FOS/EPO/RGCC/PMAIP1/ARNT2/SLC2A1/LTA/CRYAB/PPARA/MMP14/TH/PTPN1/TERT/MB/SLC6A4/ABCB1/ZEB2/CYP1A1/OPRD1/ALAS2/EPHA4/S100B/CXCR4/PTGIS/SCN2A/F7/PTGS2/SOD3/CYGB/ACAA2/NOS1/KCNJ8/PLAU/BBC3/ANGPTL4/SFRP1/ASCL2/SLC1A1/PAK1/GNGT1/TGFB3/CPEB1/TWIST1/DPP4/EGLN3/PLEKHN1/MT3/EDN1/HSD11B2/CD24/KCNA5/CHRNA7/ABAT/MSTN/KCNJ11/ANKRD1/NDP/CLDN3/CBS/NDNF/P2RX2/SLC8A3/HIGD1C/DRD2/SOX2/LCN2/CLCA1/CHRNA4/RYR1/UCN3,104
GO:0034370,triglyceride-rich lipoprotein particle remodeling,10/4355,16/17400,0.625,2.497129735935706,3.461614912115313,0.0016519010628480522,0.01913089576305529,0.015268522628004794,GPIHBP1/LPL/CETP/ANGPTL4/APOA1/LIPC/APOA5/APOA2/NR1H4/APOC3,10
GO:0042632,cholesterol homeostasis,40/4355,104/17400,0.38461538461538464,1.5366952221142807,3.171799617390195,0.0016542798178817812,0.01913089576305529,0.015268522628004794,CAV1/GPIHBP1/LPL/CES1/FABP4/APOB/AKR1C1/DGAT2/TMEM97/ABCA5/CAV3/CYP7A1/PNLIPRP2/ABCA1/PLA2G10/CETP/DISP3/ACSM3/IL18/FGFR4/NR5A2/ABCB11/APOA1/CD24/LIPC/XBP1/MALRD1/NEGR1/ACSM1/MIR27B/APOA5/PCSK9/APOA2/PNLIPRP1/NR1H4/ABCG8/APOC3/PNLIPRP3/MINAR2/FABP3,40
GO:0014821,phasic smooth muscle contraction,12/4355,21/17400,0.5714285714285714,2.2830900442840742,3.399292789022796,0.001694349715264469,0.01937818617417333,0.015465887105058503,HTR1D/EDNRB/KIT/EDN2/SCN11A/EDN1/TIFAB/EDN3/PTGER3/P2RX2/DRD2/GHSR,12
GO:0034375,high-density lipoprotein particle remodeling,12/4355,21/17400,0.5714285714285714,2.2830900442840742,3.399292789022796,0.001694349715264469,0.01937818617417333,0.015465887105058503,LPL/ABCA5/PNLIPRP2/CETP/PLTP/APOA1/LIPC/APOA2/PNLIPRP1/APOC3/PNLIPRP3/PLA2G3,12
GO:0051383,kinetochore organization,12/4355,21/17400,0.5714285714285714,2.2830900442840742,3.399292789022796,0.001694349715264469,0.01937818617417333,0.015465887105058503,NUF2/CENPF/NDC80/CENPE/DLGAP5/CENPA/CENPK/KNTC1/CENPH/SMC4/CENPX/CENPW,12
GO:0072111,cell proliferation involved in kidney development,12/4355,21/17400,0.5714285714285714,2.2830900442840742,3.399292789022796,0.001694349715264469,0.01937818617417333,0.015465887105058503,BMP2/EGR1/PDGFD/GPC3/WT1/PTCH1/STAT1/GATA3/SHH/SERPINB7/LIN28A/OSR1,12
GO:0097154,GABAergic neuron differentiation,12/4355,21/17400,0.5714285714285714,2.2830900442840742,3.399292789022796,0.001694349715264469,0.01937818617417333,0.015465887105058503,INHBA/LHX6/ASCL1/SHANK3/RAC3/ARX/FEZF2/PRDM13/DRD2/DLX2/TLX3/NKX2-1,12
GO:0018958,phenol-containing compound metabolic process,44/4355,117/17400,0.37606837606837606,1.5025464394006298,3.1513290156804534,0.0016944559108174838,0.01937818617417333,0.015465887105058503,NPR1/SNCA/KL/AOC2/CGA/MAOA/EPAS1/HPRT1/PRKN/TYRP1/ALDH2/SLC7A11/INSM1/RNF180/DCT/HPN/TH/DIO1/SLCO1C1/ZEB2/CYP1A1/TPO/GCH1/PDE1B/GATA3/DRD4/SLC1A1/SNCAIP/MOXD1/TG/ABAT/SLC45A2/PAH/SLC5A5/PMEL/PNMT/TACR3/DRD2/SNCB/TPH1/SLC24A5/HTR1A/MOXD2P/NPY,44
GO:0043542,endothelial cell migration,87/4355,262/17400,0.3320610687022901,1.3267193100849246,3.0787864161827296,0.0017069587152568483,0.019478831218686547,0.015546212729042833,PPARG/KLF4/ATOH8/ANGPT4/PLPP3/ANXA1/FN1/GFUS/MEOX2/FGF1/GPLD1/ROBO4/S100P/S100A7/TGFBR3/PRKD1/MMRN2/CALR/RHOJ/MMRN1/CDH13/PROX1/DCN/FGF2/PTPRM/STAT5A/CDH5/TEK/BMPER/PECAM1/RGCC/MET/ANGPT1/CCBE1/EDN2/FAP/ZEB2/EFNA1/SASH1/FLT4/ITGB1BP1/ADGRA2/HSPA12B/PTGS2/CLEC14A/NRP1/EGR3/S100A7A/MEF2C/VSTM4/SCG2/FSTL1/GATA3/SLIT2/ATP2B4/SEMA5A/ACVRL1/HSPB1/NR4A1/MIR221/CCN3/S100A9/SERPINF1/PTN/DPP4/S100A8/EDN1/APOA1/MIR10B/ID1/ANXA3/AGT/MIR126/FGF16/FGFBP1/MIR27B/CALCA/GREM1/MIR342/EGF/MIR205/MIR149/LCN2/WNT7A/CXCL13/PLG/MIR101-1,87
GO:0060323,head morphogenesis,19/4355,40/17400,0.475,1.8978185993111367,3.284565412432723,0.001712701500398494,0.019478831218686547,0.015546212729042833,FLVCR1/ARID5B/CLDN5/LEF1/CSRNP1/COL1A1/PDGFRA/DLX5/MYH3/TIPARP/TGFB3/SCX/DKK1/ASPH/MSX1/STRA6/PAX9/TBX1/IHH,19
GO:0072210,metanephric nephron development,19/4355,40/17400,0.475,1.8978185993111367,3.284565412432723,0.001712701500398494,0.019478831218686547,0.015546212729042833,KIF26B/CD34/PKD2/EGR1/AQP1/ADIPOQ/RET/WT1/TCF21/PDGFRA/LGR4/SIX2/FOXD1/STAT1/LHX1/PAX2/OSR1/GREM1/IRX1,19
GO:0001764,neuron migration,68/4355,197/17400,0.34517766497461927,1.3791254582223593,3.092061680461259,0.001752861491135636,0.01989899824891042,0.01588155143393002,WDR62/ASPM/IGSF10/NTRK2/CDK5/MATN2/ROBO3/RELN/PLXNA3/BAX/TYRO3/CXCL12/NDN/CX3CL1/LRP8/LHX6/CDK5R1/FLRT2/CHL1/SEMA3A/CCR4/KIAA0319/NKX6-1/ASCL1/PAX6/MDK/SEMA6A/FBXO41/ADGRL3/NRP1/MEF2C/LHX1/GATA3/CELSR1/TRIM46/TWIST1/EOMES/MARK1/EMX2/ASTN1/NTNG1/POU4F1/KIF26A/COL3A1/CDK5R2/GPM6A/CAMK2A/FILIP1/ARX/CCKAR/FEZF2/SCRT1/NDNF/FOXG1/NRCAM/VAX1/DRD2/TBX20/TLX3/UNC5D/CCK/CTNNA2/BARHL1/EVX1/NEUROD4/FEZF1/SEPTIN14/NKX2-1,68
GO:0099625,ventricular cardiac muscle cell membrane repolarization,15/4355,29/17400,0.5172413793103449,2.0665901262916186,3.3213781921389645,0.0017909261889806623,0.02029388339051897,0.016196712459048173,SCN4B/KCNJ3/SCN5A/CAV3/CACNA2D1/KCNE4/SCN2B/ANK2/CASQ2/KCNE1/KCNH2/NOS1/KCNJ8/KCNH6/KCNE5,15
GO:0015872,dopamine transport,20/4355,43/17400,0.46511627906976744,1.8583291058126183,3.256003909696118,0.001800991327790839,0.020333455009200585,0.016228294887950107,SNCA/CHRNA6/PRKN/CXCL12/SLC22A3/KCNA2/SYT1/MAPK15/HTR2A/SLC29A4/NPY2R/DRD4/SNCG/GRM2/ABAT/SLC18A1/GNAT1/DRD2/SYT4/CHRNA4,20
GO:0086091,regulation of heart rate by cardiac conduction,20/4355,43/17400,0.46511627906976744,1.8583291058126183,3.256003909696118,0.001800991327790839,0.020333455009200585,0.016228294887950107,CAV1/SCN4B/KCNJ3/SCN5A/SCN3B/CACNA2D1/KCNE4/SCN2B/ANK2/KCNJ2/KCNE1/KCNH2/BIN1/CTNNA3/HCN1/KCNA5/CACNA1D/KCNH6/HCN4/KCNE5,20
GO:0006633,fatty acid biosynthetic process,62/4355,177/17400,0.3502824858757062,1.3995212983323277,3.0867847837912343,0.0018293559049389978,0.0206160746518353,0.01645385591039946,ACSM5/ACACB/GPIHBP1/LPL/ABCD2/CTHRC1/MLXIPL/NME1/ACSL1/PLA2G4A/MGLL/ACSM2B/TRIB3/PDK4/ACADL/AKR1C3/ACOT7/ACSS2/QKI/ACSM2A/CYP3A4/KAT2B/EDN2/EIF6/FADS3/BRCA1/CYP1A1/CYP7A1/PTGIS/PTGS2/PNLIPRP2/GSTM2/PLA2G10/AVPR1A/ANGPTL4/ACSL4/FADS6/ACSM3/ABHD2/PECR/EDN1/ELOVL2/FABP5/ELOVL3/LIPC/XBP1/ELOVL7/PLA2G4F/FADS2/CYP1A2/ACSM1/SCD/MIR342/APOA5/ALOXE3/AVP/PNLIPRP1/APOC3/PNLIPRP3/PLA2G3/CYP2C8/OLAH,62
GO:0016051,carbohydrate biosynthetic process,67/4355,194/17400,0.34536082474226804,1.379857256145916,3.074082471213954,0.0018570120566121576,0.020835603396184656,0.01662906357668494,SORBS1/PARP1/GYG2/LEPR/HAS3/SNCA/LEP/RBP4/GPD1/PFKFB1/ADCYAP1R1/PCK1/DGAT2/LHCGR/PPP1CA/FOXO1/PTH1R/NANS/CHST11/ADIPOQ/PGP/PASK/PFKFB4/SDS/NR3C1/ENO2/GYS2/KAT2B/PFKFB3/PPARA/GBE1/ATF3/EPM2A/B3GALT1/UGP2/IGF1/FUT7/LALBA/PER2/SORD/PGM1/HAS1/P2RY6/CHST9/ST3GAL4/PC/NTSR1/IRS2/FUT8/SLC25A10/ALDOC/FUT2/PPARGC1A/FUT3/ERFE/PPP1R3G/SERPINA12/CHST8/IGF2/SMPD3/ST6GALNAC1/ALDOB/ENO3/EGF/AVPR1B/PGK2/FBP2,67
GO:0042472,inner ear morphogenesis,42/4355,111/17400,0.3783783783783784,1.511775840134049,3.125291380358822,0.0018597511168364214,0.020835603396184656,0.01662906357668494,COL11A1/TPRN/SPRY2/CTHRC1/GBX2/PROX1/NECTIN3/LRIG3/OTX1/FZD2/CDH23/DLX5/HPN/SIX4/CHRNA9/SOBP/SLC44A4/MYO3B/LHFPL5/GATA3/TMIE/SLITRK6/USH1G/PAX2/GRXCR2/ZIC1/ALDH1A3/NR4A3/TBX18/TIFAB/PTK7/HMX3/PDZD7/GRHL3/TBX1/FOXG1/HMX2/FGF8/COL2A1/POU4F3/CLRN1/DLX6,42
GO:1990806,ligand-gated ion channel signaling pathway,21/4355,46/17400,0.45652173913043476,1.823990415813907,3.23322152593292,0.001868112405201494,0.020835603396184656,0.01662906357668494,NLGN1/ADRB2/GRIN2D/GRIN2B/CDK5R1/CHRNA9/GRIK1/GRIA2/GRIA4/F2RL2/MEF2C/GRIN2C/CHRNA7/GRIK4/F2/GRIA3/GRIN1/GRIN3B/NRXN1/HTR3A/HTR3C,21
GO:0045104,intermediate filament cytoskeleton organization,37/4355,95/17400,0.3894736842105263,1.5561061091304609,3.140276208640521,0.0018690415201038442,0.020835603396184656,0.01662906357668494,DST/FAM83H/SYNM/ARHGEF28/KRT37/DES/VIM/EVPL/PPL/KRT75/KRT19/KRT18/BFSP2/SHH/GFAP/KRT2/KRT17/INA/KRT3/KRT31/NEFH/KRT86/EPPK1/KRT74/KRT5/NEFL/KRT14/KRT38/KRT24/KRT34/KRT79/KRT35/KRT16/KRT85/KRT78/KRT72/KRT73,37
GO:0046620,regulation of organ growth,37/4355,95/17400,0.3894736842105263,1.5561061091304609,3.140276208640521,0.0018690415201038442,0.020835603396184656,0.01662906357668494,CCNB1/CDK1/FLVCR1/ACACB/RBP4/CGA/AKAP6/TGFBR3/PROX1/FGF2/CAV3/YAP1/WT1/DUSP6/PI16/PPARA/SLC6A4/IGF1/BASP1/RGS4/NRG1/MEF2C/PAK1/MAEL/ZFPM2/EDN1/CACNA2D2/COL14A1/ARX/IGF2/RGS2/NKX2-5/YBX3/FGF8/MYH6/TBX20/MIR222,37
GO:2000177,regulation of neural precursor cell proliferation,37/4355,95/17400,0.3894736842105263,1.5561061091304609,3.140276208640521,0.0018690415201038442,0.020835603396184656,0.01662906357668494,WDR62/ASPM/SHCBP1/LIMS2/LHX2/FOXO1/PROX1/CX3CL1/FGF2/EMX1/INSM1/DCT/ID4/SLC6A4/GPR37L1/ASCL1/PAX6/IGF1/MDK/DISP3/CEND1/PTN/SPINT2/SIX3/SHH/SPINT1/CDH2/TAFA1/DMRTA2/CX3CR1/ELL3/FOXG1/OTP/VAX1/EGF/DRD2/LHX5,37
GO:0000075,cell cycle checkpoint signaling,64/4355,184/17400,0.34782608695652173,1.3897069834772624,3.070542796547438,0.0019015126845310887,0.021159458595672385,0.016887535030547778,NUF2/CCNB1/CDK1/PLK1/CDCA8/SKA1/SPC24/SPC25/BUB1/CENPF/DTL/NDC80/RAD51/ZWINT/CDC20/CLSPN/KNL1/SKA3/TRIP13/BUB1B/AURKB/E2F1/CDC14B/TTK/MAD2L1/INTS7/TIMELESS/CDC6/EME1/CDC45/BIRC5/ZWILCH/DONSON/H2AX/BLM/DNA2/BRIP1/HASPIN/CHEK1/WDR76/ORC1/FANCD2/TICRR/FOXN3/KNTC1/CDT1/GEN1/PROX1/SPDL1/USP44/HORMAD1/BRCA2/MUC1/MAP3K20/BARD1/DUSP1/EME2/BRCA1/CCND1/IER3/BRSK1/TEX14/CAMSAP3/HUS1B,64
GO:0051932,"synaptic transmission, GABAergic",28/4355,67/17400,0.417910447761194,1.669722569700293,3.1734353105679505,0.0019143298441609423,0.021245352085589267,0.016956087319506815,GABRD/EZH2/NLGN1/ADRA1A/ZDHHC12/TACR1/NPAS4/STXBP1/GABRQ/RAC3/GABRA4/GABBR2/GABRE/CLSTN3/GABRA5/PLCL2/GABRG1/CNR2/HAP1/GABRA2/GABRA3/ADORA2A/NRXN1/DRD2/GABRR3/CA2/GABRA1/CA7,28
GO:0045776,negative regulation of blood pressure,22/4355,49/17400,0.4489795918367347,1.7938564633660583,3.215229309603404,0.0019160993152996298,0.021245352085589267,0.016956087319506815,KL/ADRA1A/ADRB2/ADM2/ABCC9/ADIPOQ/KCNK6/PPARA/GPR37L1/ARHGAP42/NOS1/MAS1/NTSR1/IER3/UCN/ADRB3/ABAT/FFAR3/CALCA/DRD2/ADRB1/NPY,22
GO:0014812,muscle cell migration,36/4355,92/17400,0.391304347826087,1.5634203564119202,3.1306692419845574,0.001942384946902616,0.02149827489532466,0.017157947059448585,CCN4/ANXA1/DDR2/MYOCD/PDGFD/PARVA/POSTN/TACR1/ADAMTS1/ADIPOQ/TLR4/PTPN1/TERT/SEMA6D/SIX4/LRP1/IGF1/MDK/ITGB1BP1/TCP11L2/S100A11/NRP1/MEF2C/PLAU/DDR1/PDGFA/SLIT2/PAK1/MIR221/CCN3/ABHD2/NR4A3/XBP1/CCL5/MSTN/SERPINE1,36
GO:0002455,humoral immune response mediated by circulating immunoglobulin,23/4355,52/17400,0.4423076923076923,1.7671995054314227,3.2012490403569926,0.0019470564909920519,0.021511497338871116,0.01716849999857841,EXO1/FOXJ1/IGHE/IGHG1/IGHG3/LTA/PTPN6/MASP2/IGHG4/C4BPA/IGHG2/BCL3/FCMR/SUSD4/C8G/C4B/C4A/HPX/C6/CR2/CR1L/IGHA2/C7,23
GO:0051321,meiotic cell cycle,95/4355,291/17400,0.32646048109965636,1.3043426799389255,3.0250407119429394,0.0019636326901898956,0.021605419235524063,0.01724345982388257,NEK2/NUF2/AURKA/PLK1/PTTG1/SKA1/PKMYT1/CKS2/NDC80/RAD51/CDC25C/ZWINT/EXO1/CCNB2/CDC20/SGO1/KNL1/SKA3/NCAPH/TRIP13/ASPM/KIF18A/TOP2A/ESPL1/TTK/EME1/RAD51AP1/RAD54B/CCNE2/RAD54L/SGO2/TDRKH/PRR19/H2AX/FBXO43/CCNE1/RMI1/DCAF13/XRCC2/P3H4/BRIP1/CDC25A/FANCD2/FANCA/SMC4/CALR/MYBL1/TUBG1/CENPX/IHO1/RAD21/TESMIN/HORMAD1/BRCA2/HSF2BP/CYP26B1/MAPK15/DUSP1/SMC1B/EME2/NPR2/CDC25B/FBXO5/SYCE3/ANAPC11/TEX19/TUBB8/RSPH1/SPIRE2/PIWIL4/SYCP2/MAEL/TEX14/EDN1/HORMAD2/HFM1/TEX11/MSX1/STRA8/ZFP42/OVOL1/DAZL/TERB2/MND1/RAD21L1/BRDT/DMRT1/HUS1B/CCNA1/DMRTC2/SPATA22/PTTG3P/SYCE1/MAJIN/ASZ1,95
GO:0070372,regulation of ERK1 and ERK2 cascade,95/4355,291/17400,0.32646048109965636,1.3043426799389255,3.0250407119429394,0.0019636326901898956,0.021605419235524063,0.01724345982388257,INHBA/FAM83D/SPRY2/KLF4/MTURN/FN1/CD36/ADRA1A/DDR2/GPBAR1/MIR145/FERMT2/FGF1/AKAP12/BMP2/S100A7/PDGFD/EZR/CX3CL1/FGF2/ADIPOQ/NDRG2/FFAR4/PYCARD/EGFR/SEMA7A/TEK/SPRY1/FGFR3/EPO/ACTA2/BMPER/NPNT/HTR2A/TLR4/DUSP6/ANGPT1/DUSP1/PDGFRA/HCRTR1/NOD2/PTPN1/CHRNA9/ATF3/CCR7/PTPN6/FLT4/IGF1/EPHA4/ITGB1BP1/SEMA6A/JUN/EPHB1/PSCA/RASGRP1/NRG1/PLA2G5/P2RY6/NRP1/SPRED3/CCN1/PDGFA/CXCL17/THPO/F2R/MARCO/CCL21/ALKAL2/MIR221/NODAL/ACKR3/ERBB2/MT3/FGFR4/TBC1D10C/CHRNA7/XBP1/CCL19/NLRP6/MIR126/MIR27B/SLAMF1/ADORA2A/CALCR/FGF8/LMO3/MIR205/NRXN1/DRD2/FGF21/ROS1/FGB/NPY/TNFSF11/HTR2C,95
GO:0050982,detection of mechanical stimulus,25/4355,58/17400,0.43103448275862066,1.7221584385763489,3.182959247846791,0.0019660337852917486,0.021605419235524063,0.01724345982388257,COL11A1/TRPA1/PKD2/SCN9A/PKD1L2/CXCL12/TMC2/CAV3/PECAM1/KIT/HTR2A/SCN11A/HPN/CHRNA9/LHFPL5/ASIC3/TTN/SERPINE2/PTPRQ/PKD1L3/CDH2/KCNA1/PDZD7/ANO3/ASIC2,25
GO:0019433,triglyceride catabolic process,16/4355,32/17400,0.5,1.997703788748565,3.263892808517703,0.0020100560496620736,0.022011003149131413,0.017567159625458382,LIPE/GPIHBP1/LPL/GPLD1/APOB/MGLL/PNPLA2/AADAC/PNLIPRP2/CPS1/LIPC/PNPLA1/APOA5/PNLIPRP1/APOC3/PNLIPRP3,16
GO:0090025,regulation of monocyte chemotaxis,16/4355,32/17400,0.5,1.997703788748565,3.263892808517703,0.0020100560496620736,0.022011003149131413,0.017567159625458382,CXCL10/S100A7/CXCL12/ANO6/S100A14/DUSP1/CXCL17/SLIT2/CCN3/SLAMF8/DEFB124/CCL5/CX3CR1/SERPINE1/GREM1/CCL1,16
GO:0043266,regulation of potassium ion transport,35/4355,89/17400,0.39325842696629215,1.5712276990157252,3.1216008154692076,0.0020160170206564806,0.022037274393642482,0.017588126918169147,CAV1/FHL1/KCNIP2/DPP6/AKAP6/ABCC9/ANO6/KCNF1/CAV3/KCNG3/PRNP/ANK2/HTR2A/KCNJ2/CASQ2/KCNE1/KCNAB1/KCNH2/RGS4/NOS1/LRRC38/BIN1/ADRA2A/ACTN2/KCNG1/KCNIP1/ATP1B2/GAL/CACNA1D/EDN3/KCNG2/DRD2/WNK4/KCNE5/KCNC1,35
GO:0071466,cellular response to xenobiotic stimulus,68/4355,198/17400,0.3434343434343434,1.3721601781303274,3.0430368140262276,0.0020270662529202244,0.022118975144298815,0.017653332948015917,PDE2A/E2F1/PCNA/CRHBP/GLYAT/FMO2/PPP1R14A/AOC2/GPLD1/ACSL1/AKR1C1/CYP2U1/VAV2/NAT1/ACSM2B/ALDH2/CDH13/ABCC9/ADIPOQ/CEBPA/PRNP/CYP26B1/CYP3A4/PPM1E/ABCC5/ABCB1/AADAC/CYP1A1/AOX1/SULT1C3/KCNH2/NOS1/AIM2/ABCA1/MEF2C/GSTM2/CYP46A1/CYP4F12/ABCB11/EDN1/KCNQ3/NAT2/CYP2A7/CYP2B6/CYP1A2/ANKRD1/CERS1/ACSM1/MIR27B/GRIN1/CYP2A6/LPO/SLCO1A2/ASIC2/CYP2F1/WNK4/CYP2A13/SLC28A3/SLC22A7/CYP2W1/GSTA2/CYP2C19/UGT2A3/KCNC1/ADSS1/UGT2B4/CYP2C8/GSTA3,68
GO:0055092,sterol homeostasis,40/4355,105/17400,0.38095238095238093,1.522060029522716,3.100194860584442,0.0020360229751398102,0.022177595329559867,0.017700118191958582,CAV1/GPIHBP1/LPL/CES1/FABP4/APOB/AKR1C1/DGAT2/TMEM97/ABCA5/CAV3/CYP7A1/PNLIPRP2/ABCA1/PLA2G10/CETP/DISP3/ACSM3/IL18/FGFR4/NR5A2/ABCB11/APOA1/CD24/LIPC/XBP1/MALRD1/NEGR1/ACSM1/MIR27B/APOA5/PCSK9/APOA2/PNLIPRP1/NR1H4/ABCG8/APOC3/PNLIPRP3/MINAR2/FABP3,40
GO:0015908,fatty acid transport,44/4355,118/17400,0.3728813559322034,1.4898129949989296,3.0846684268882307,0.0020571627130299306,0.02236848102902668,0.01785246561247508,PPARG/ANXA1/CD36/LEP/ABCD2/FABP4/ACSL1/PLA2R1/RBP7/PLA2G4A/CRABP2/SPX/FABP6/FABP9/SLC2A1/PPARA/LYPLA1/PTGS2/PLA2G5/KCNJ8/PLA2G10/NMB/NTSR1/ACSL4/IRS2/DRD4/SLC27A6/EDN1/ERFE/FABP5/PLA2G4F/PMP2/SLC5A8/MFSD2A/PLA2G2C/PLA2G2D/PLA2G2F/AVPR1B/DRD2/SLC22A7/TNFSF11/NMUR2/PLA2G3/FABP3,44
GO:0008584,male gonad development,54/4355,151/17400,0.3576158940397351,1.4288212528797684,3.0578557611643356,0.002077472079388954,0.022549683781016593,0.01799708499430025,INHBA/ASPM/KIF18A/RBP4/ARID5B/BRIP1/H3-3A/FANCA/LHCGR/BAX/AKR1C3/DNAAF3/WT1/KIT/TCF21/KLHL10/PDGFRA/MMP14/HMGB2/RARA/SIX4/ABCB1/AMH/GMNC/SRD5A2/TEX19/INHA/GATA4/GATA3/TESC/SFRP1/CCND1/BOK/CCNO/MCIDAS/HOXA9/SCX/ZFPM2/BIK/HMGA2/NR5A2/ESR1/TEX11/LHX9/ZFP42/SFRP2/HOXA10/YBX3/GFRA1/C18orf63/DMRT1/CSMD1/ADAM18/NKX2-1,54
GO:0002685,regulation of leukocyte migration,77/4355,229/17400,0.33624454148471616,1.343433988940083,3.022716406329822,0.0020819029252889033,0.022558202099408835,0.018003883533100278,VEGFD/LYVE1/ANXA1/JAM2/CXCL10/ADAM8/TNFRSF18/S100A7/PDGFD/P2RY12/IL33/CALR/CXCL12/TACR1/MMP28/CX3CL1/ANO6/PYCARD/GDF15/HOXA7/S100A14/CD200/DUSP1/EDN2/CCL24/ELANE/MMP14/PTGER4/PIK3R1/IL6/CCR7/JAM3/MDK/BST1/FUT7/F7/RAC3/CXCR3/FADD/ST3GAL4/RARRES2/XG/STAP1/C5AR2/CXCL17/SLIT2/GPR18/ASCL2/NEDD9/CCL21/CCL20/CORO1A/CCN3/SLAMF8/PTN/CCL7/DPP4/RAC2/EDN1/CCL28/SELP/EDN3/CCL19/DEFB124/ECM1/CCL5/IL34/CX3CR1/SMPD3/MSTN/BMP5/SLAMF1/SERPINE1/GREM1/SELE/CCL1/CXCL13,77
GO:0072677,eosinophil migration,13/4355,24/17400,0.5416666666666666,2.1641791044776117,3.297499200348698,0.0021028649366994097,0.02274549888699169,0.01815336661401717,CCL11/ADAM8/CX3CL1/CCL16/CCL24/PTGER4/SCG2/CCL21/CCL7/CCL13/CCL19/CCL5/CCL1,13
GO:0045931,positive regulation of mitotic cell cycle,47/4355,128/17400,0.3671875,1.4670637198622274,3.0643896444394225,0.002132344440647533,0.023024110042384444,0.018375728430380413,CCNB1/UBE2C/CDK1/AURKA/SKA1/DTL/CDC25C/CDC20/RRM2/DLGAP5/SKA3/ESPL1/CDC6/BIRC5/STIL/CCNE2/ANXA1/STAT5B/CCNE1/DDR2/CHEK1/CDC25A/PTENP1-AS/TAL1/CDC7/ADAMTS1/USP44/STAT5A/EGFR/BRCA2/RGCC/MTBP/TERT/CDC25B/CYP1A1/FBXO5/MEIS2/ANAPC11/CCND2/CCND1/MIR221/EIF4EBP1/FOXA1/KCNA5/USP2/WNT10B/MIR222,47
GO:0007567,parturition,9/4355,14/17400,0.6428571428571429,2.5684762998195834,3.392159955232238,0.0021640376840460222,0.023164188842894014,0.018487526453942613,OXTR/MAFF/CYP1A1/PTGFR/NODAL/EDN1/RXFP1/HPGD/CRHR1,9
GO:0051231,spindle elongation,9/4355,14/17400,0.6428571428571429,2.5684762998195834,3.392159955232238,0.0021640376840460222,0.023164188842894014,0.018487526453942613,KIF4A/CDCA8/KIF11/KIF23/RACGAP1/AURKB/BIRC5/PRC1/KIF4B,9
GO:0051255,spindle midzone assembly,9/4355,14/17400,0.6428571428571429,2.5684762998195834,3.392159955232238,0.0021640376840460222,0.023164188842894014,0.018487526453942613,KIF4A/CDCA8/KIF23/RACGAP1/AURKB/BIRC5/CCDC69/PRC1/KIF4B,9
GO:0072075,metanephric mesenchyme development,9/4355,14/17400,0.6428571428571429,2.5684762998195834,3.392159955232238,0.0021640376840460222,0.023164188842894014,0.018487526453942613,PKD2/WT1/TCF21/SIX4/BASP1/STAT1/PAX2/SHH/OSR1,9
GO:0090660,cerebrospinal fluid circulation,9/4355,14/17400,0.6428571428571429,2.5684762998195834,3.392159955232238,0.0021640376840460222,0.023164188842894014,0.018487526453942613,CFAP45/DNAAF3/AQP4/GMNC/DAW1/DNAH9/CFAP221/CWH43/CCDC39,9
GO:0048499,synaptic vesicle membrane organization,17/4355,35/17400,0.4857142857142857,1.9406265376414629,3.218459419161279,0.002192012406225741,0.023382725443652864,0.01866194228240463,SYT13/SYNGR2/RAB3A/STX11/SYT1/SYT5/STXBP1/PRRT2/SYT9/SYT7/SYP/DOC2A/CPLX2/DOC2B/STX19/SYT4/CPLX4,17
GO:0051281,positive regulation of release of sequestered calcium ion into cytosol,17/4355,35/17400,0.4857142857142857,1.9406265376414629,3.218459419161279,0.002192012406225741,0.023382725443652864,0.01866194228240463,CXCL11/SNCA/CEMIP/CXCL10/AKAP6/CXCL9/BAX/CX3CL1/CAPN3/JPH2/CXCR3/P2RY6/CD19/NTSR1/F2R/HAP1/F2,17
